"ID_ESCOLA","ID_REGIAO","ID_MUNICIPIO","IN_PUBLICA","ID_LOCALIZACAO","NIVEL_SOCIO_ECONOMICO","MEDIA_5EF_LP_2017","MEDIA_5EF_LP_2021","MEDIA_5EF_MT_2017","MEDIA_5EF_MT_2021","MEDIA_9EF_LP_2017","MEDIA_9EF_LP_2021","MEDIA_9EF_MT_2017","MEDIA_9EF_MT_2021","MEDIA_EM_LP_2017","MEDIA_EM_LP_2021","MEDIA_EM_MT_2017","MEDIA_EM_MT_2021"
61189530,5,6311029,1,1,"Grupo 4",233.2,NA,242.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
61186055,5,6311029,1,1,"Grupo 3",206.83,NA,219.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203112,5,6311029,1,1,"Grupo 3",207.4,NA,223.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
61226017,5,6311029,1,1,"",216.65,NA,233.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
61194450,5,6311029,1,2,"Grupo 3",219.29,NA,236.78,NA,257.69,NA,270.06,NA,NA,NA,NA,NA
61221413,5,6311029,1,2,"Grupo 3",196.14,NA,212.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
61222646,5,6311029,1,1,"Grupo 4",207.71,NA,224.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230628,5,6311029,1,2,"",205.59,NA,218.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
61202183,5,6311029,1,2,"",211.34,NA,226.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189983,5,6311029,1,2,"Grupo 4",NA,NA,NA,NA,256.58,NA,256.76,NA,279.02,NA,269.91,NA
61241206,5,6311029,1,1,"Grupo 5",213.22,NA,224.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198144,5,6311029,1,1,"Grupo 3",209.05,NA,216.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
61233157,5,6311029,1,1,"Grupo 3",213.98,NA,219.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189119,5,6311029,1,1,"Grupo 3",214.45,NA,223.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203541,5,6311029,1,1,"Grupo 4",225.13,NA,234.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
61235124,5,6311029,1,1,"Grupo 4",230.69,NA,229.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198145,5,6311029,1,1,"Grupo 3",199.95,NA,209.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
61226018,5,6311029,1,1,"Grupo 4",232.34,NA,243.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
61181066,5,6311029,1,2,"Grupo 4",233.04,NA,223.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
61193267,5,6311029,1,1,"",222.66,NA,224.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
61244730,5,6311029,1,2,"Grupo 3",NA,NA,NA,NA,268.24,NA,259.99,NA,NA,NA,NA,NA
61236340,5,6311029,1,2,"Grupo 3",210.97,NA,215.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
61208388,5,6311029,1,2,"",198.55,NA,214.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
61246295,5,6311029,1,2,"Grupo 2",206.11,NA,226.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198146,5,6311029,1,2,"Grupo 3",233.47,NA,234,NA,264.95,NA,274.92,NA,NA,NA,NA,NA
61189120,5,6311029,1,2,"Grupo 3",233.85,NA,241.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
61215967,5,6311029,1,2,"Grupo 3",203.19,NA,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230031,5,6311029,1,2,"",218.66,NA,246.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
61200722,5,6311029,1,2,"Grupo 3",213.39,NA,218.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
61233291,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,253.83,NA,258.1,NA,299.4,NA,297.47,NA
61211965,5,6311029,1,1,"Grupo 4",227.84,NA,244.76,NA,283.79,NA,272.28,NA,NA,NA,NA,NA
61249477,5,6311029,1,1,"Grupo 4",234.45,NA,242.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
61246221,5,6311029,1,2,"Grupo 4",224.26,NA,245.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61207258,5,6311029,1,2,"",234.29,NA,241.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
61222647,5,6311029,1,1,"Grupo 4",234.64,NA,238.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
61227226,5,6311029,1,1,"Grupo 4",213.98,NA,222.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
61207259,5,6311029,1,1,"Grupo 4",217.36,NA,228.88,NA,260.89,NA,263.88,NA,NA,NA,NA,NA
61213410,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,277.09,NA,274.34,NA,282.5,NA,281.49,NA
61189531,5,6311029,1,1,"Grupo 4",224.2,NA,235.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
61217103,5,6311029,1,1,"Grupo 4",244.01,NA,243.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
61193268,5,6311029,1,1,"Grupo 5",240.13,NA,260.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
61245938,5,6311029,1,1,"Grupo 4",201.09,NA,217.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
61196977,5,6311029,1,1,"Grupo 4",229.88,NA,234.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
61224731,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,264.06,NA,263.27,NA,NA,NA,NA,NA
61246296,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,238.18,NA,237.24,NA,NA,NA,NA,NA
61178617,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,268.33,NA,271.57,NA,NA,NA,NA,NA
61243265,5,6311029,1,1,"",NA,NA,NA,NA,262.28,NA,257.84,NA,NA,NA,NA,NA
61236341,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,273.96,NA,264.03,NA,NA,NA,NA,NA
61178618,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,256.61,NA,253.8,NA,NA,NA,NA,NA
61177608,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,235.86,NA,238.11,NA,NA,NA,NA,NA
61220244,5,6311029,1,1,"Grupo 4",217.61,NA,225.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
61226019,5,6311029,1,1,"Grupo 4",209.08,NA,219.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
61208389,5,6311029,1,1,"Grupo 4",230,NA,243.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
61221414,5,6311029,1,1,"Grupo 4",221.74,NA,231.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
61209458,5,6311029,1,1,"Grupo 3",199.59,NA,208.58,NA,235.59,NA,245.05,NA,NA,NA,NA,NA
61230629,5,6311029,1,1,"Grupo 3",216.96,NA,238.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189984,5,6311029,1,1,"Grupo 4",226.06,NA,228.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220245,5,6311029,1,1,"Grupo 4",214.79,NA,220.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
61227227,5,6311029,1,1,"Grupo 3",213.84,NA,223.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
61183131,5,6311029,1,1,"Grupo 4",216.54,NA,231.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203982,5,6311029,1,1,"Grupo 5",247.74,NA,260.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210847,5,6311029,1,1,"Grupo 5",229.4,NA,237.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203345,5,6311029,1,1,"Grupo 4",233.3,NA,241.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
61181067,5,6311029,1,1,"Grupo 4",226.33,NA,233.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
61211967,5,6311029,1,1,"Grupo 4",230.12,NA,239.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198147,5,6311029,1,1,"Grupo 4",227.69,NA,232.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
61228072,5,6311029,1,1,"Grupo 5",250.21,NA,257.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236576,5,6311029,1,1,"Grupo 4",216.15,NA,220.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210848,5,6311029,1,1,"Grupo 4",235.84,NA,256.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203346,5,6311029,1,1,"Grupo 5",229.02,NA,235.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
61177609,5,6311029,1,1,"Grupo 4",219.91,NA,227.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61183132,5,6311029,1,1,"Grupo 3",225.43,NA,215.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
61227228,5,6311029,1,1,"Grupo 4",219.28,NA,226.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236342,5,6311029,1,1,"Grupo 3",224.38,NA,243.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203347,5,6311029,1,1,"Grupo 5",NA,NA,NA,NA,251.35,NA,254.45,NA,NA,NA,NA,NA
61244731,5,6311029,1,1,"Grupo 5",233.19,NA,233.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203542,5,6311029,1,1,"Grupo 4",214.88,NA,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220246,5,6311029,1,1,"Grupo 4",212.4,NA,226.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
61249198,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,249.09,NA,255.52,NA,251.64,NA,255.44,NA
61224732,5,6311029,1,1,"Grupo 4",222.62,NA,232.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
61233642,5,6311029,1,1,"Grupo 4",212.66,NA,211.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210849,5,6311029,1,1,"Grupo 4",207.58,NA,215.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
61240466,5,6311029,1,1,"Grupo 4",227.56,NA,232.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203348,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,262.48,NA,263.49,NA,NA,NA,NA,NA
61188531,5,6311029,1,1,"Grupo 4",236.5,NA,245.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
61208390,5,6311029,1,1,"Grupo 4",235.58,NA,237.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
61183133,5,6311029,1,1,"Grupo 4",221.36,NA,231.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
61237093,5,6311029,1,1,"Grupo 4",222.98,NA,228.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
61222648,5,6311029,1,1,"Grupo 4",203.47,NA,213.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
61241207,5,6311029,1,1,"Grupo 4",212.86,NA,218.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243267,5,6311029,1,1,"Grupo 4",220.07,NA,221.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243266,5,6311029,1,1,"Grupo 4",210.71,NA,217.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
61228074,5,6311029,1,1,"Grupo 4",224.07,NA,235.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
61217104,5,6311029,1,1,"Grupo 4",228.26,NA,238.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
61241208,5,6311029,1,2,"Grupo 4",196.59,NA,207.53,NA,255.38,NA,262.68,NA,NA,NA,NA,NA
61233292,5,6311029,1,1,"Grupo 3",201.28,NA,207.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
61210850,5,6311029,1,2,"Grupo 4",220.05,NA,224.62,NA,235.44,NA,230.79,NA,263,NA,253.88,NA
61228075,5,6311029,1,2,"Grupo 4",210.17,NA,209.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203350,5,6311029,1,1,"Grupo 5",236.87,NA,244.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
61177610,5,6311029,1,1,"Grupo 4",231.14,NA,241.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198148,5,6311029,1,1,"Grupo 4",216.89,NA,222.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
61196978,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,248.45,NA,251.12,NA,NA,NA,NA,NA
61188532,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,253.69,NA,253.7,NA,NA,NA,NA,NA
61235126,5,6311029,1,1,"Grupo 4",220.81,NA,226.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189532,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,251.25,NA,257.9,NA,277.24,NA,275.56,NA
61241209,5,6311029,1,1,"Grupo 4",223.44,NA,231.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
61186056,5,6311029,1,1,"Grupo 4",226.8,NA,227.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
61240467,5,6311029,1,1,"Grupo 4",225.38,NA,236.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189533,5,6311029,1,1,"Grupo 5",242.53,NA,249.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220119,5,6311029,1,1,"Grupo 5",219.2,NA,228.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
61179725,5,6311029,1,1,"Grupo 4",212.19,NA,232.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
61214486,5,6311029,1,1,"Grupo 4",219.39,NA,225.59,NA,280.33,NA,281.74,NA,NA,NA,NA,NA
61237094,5,6311029,1,1,"Grupo 5",NA,NA,NA,NA,248.6,NA,251.44,NA,NA,NA,NA,NA
61242265,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,NA,NA,NA,NA,257.87,NA,257.01,NA
61244732,5,6311029,1,1,"Grupo 5",223.2,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA
61182013,5,6311029,1,1,"Grupo 4",213.44,NA,223.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243268,5,6311029,1,1,"Grupo 4",215.03,NA,221.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
61213411,5,6311029,1,1,"Grupo 4",207.05,NA,222.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216723,5,6311029,1,1,"Grupo 4",211.17,NA,212.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
61242266,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,239.59,NA,241.84,NA,259.9,NA,265.63,NA
61182014,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,248.24,NA,246.15,NA,NA,NA,NA,NA
61203351,5,6311029,1,1,"Grupo 4",224.12,NA,232.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236578,5,6311029,1,1,"Grupo 3",226.78,NA,231.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236577,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,240.83,NA,246.06,NA,NA,NA,NA,NA
61237095,5,6311029,1,1,"Grupo 4",204.87,NA,223.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199884,5,6311029,1,1,"Grupo 4",209.12,NA,221.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
61246223,5,6311029,1,1,"Grupo 4",210.5,NA,218.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
61194452,5,6311029,1,1,"Grupo 4",215.14,NA,223.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189985,5,6311029,1,1,"Grupo 4",215.18,NA,227.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
61195637,5,6311029,1,1,"Grupo 4",219.61,NA,224,NA,NA,NA,NA,NA,NA,NA,NA,NA
61249199,5,6311029,1,1,"Grupo 4",231.64,NA,241.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236579,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,269.69,NA,260.34,NA,NA,NA,NA,NA
61189121,5,6311029,1,1,"Grupo 4",219.22,NA,222.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
61215968,5,6311029,1,1,"Grupo 4",220.51,NA,225.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236580,5,6311029,1,1,"Grupo 3",209.38,NA,217.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
61211968,5,6311029,1,1,"Grupo 3",210.66,NA,224.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243269,5,6311029,1,1,"Grupo 4",227.32,NA,231.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230631,5,6311029,1,1,"Grupo 4",233.89,NA,248.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
61224735,5,6311029,1,1,"Grupo 3",184.34,NA,200.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
61237096,5,6311029,1,1,"Grupo 4",225.21,NA,238.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189534,5,6311029,1,1,"Grupo 4",243.35,NA,252.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199885,5,6311029,1,2,"Grupo 4",218.08,NA,222.95,NA,265.19,NA,268.93,NA,NA,NA,NA,NA
61224736,5,6311029,1,1,"Grupo 4",198.77,NA,206.19,NA,245.85,NA,253.62,NA,NA,NA,NA,NA
61196979,5,6311029,1,1,"Grupo 4",214.78,NA,216.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
61209460,5,6311029,1,2,"Grupo 4",187.22,NA,207.38,NA,229.07,NA,234.87,NA,235.23,NA,233.46,NA
61211969,5,6311029,1,2,"Grupo 3",223.25,NA,225.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
61200724,5,6311029,1,1,"Grupo 4",217.53,NA,225.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198150,5,6311029,1,1,"Grupo 3",207.97,NA,230.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61214487,5,6311029,1,1,"",221.6,NA,226.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
61178619,5,6311029,1,1,"Grupo 4",210.44,NA,210.03,NA,256.06,NA,259.83,NA,NA,NA,NA,NA
61226021,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,262.2,NA,259.53,NA,276.13,NA,271.35,NA
61200725,5,6311029,1,1,"",239.19,NA,240.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
61245940,5,6311029,1,1,"Grupo 4",226.9,NA,241.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189535,5,6311029,1,1,"Grupo 4",211.66,NA,228.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230632,5,6311029,1,1,"Grupo 4",225.68,NA,239.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220247,5,6311029,1,1,"Grupo 4",215.68,NA,215.97,NA,239.17,NA,234.13,NA,NA,NA,NA,NA
61249200,5,6311029,1,1,"Grupo 4",213.97,NA,224.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
61179727,5,6311029,1,1,"Grupo 4",233.42,NA,234.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203352,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,266.75,NA,263.29,NA,NA,NA,NA,NA
61193269,5,6311029,1,1,"Grupo 4",216.68,NA,226.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199886,5,6311029,1,2,"Grupo 4",227.95,NA,235.05,NA,244.26,NA,249.86,NA,NA,NA,NA,NA
61182015,5,6311029,1,1,"Grupo 3",218.25,NA,225.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
61213412,5,6311029,1,2,"Grupo 3",210.49,NA,219.03,NA,231.84,NA,231.89,NA,NA,NA,NA,NA
61188533,5,6311029,1,1,"Grupo 4",211.28,NA,216.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
61193270,5,6311029,1,1,"Grupo 4",234.87,NA,247.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
61242268,5,6311029,1,1,"Grupo 4",213.85,NA,214.06,NA,257.64,NA,244.42,NA,NA,NA,NA,NA
61194453,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,258.6,NA,255.55,NA,NA,NA,NA,NA
61235129,5,6311029,1,1,"Grupo 4",213.37,NA,217.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
61184299,5,6311029,1,1,"Grupo 4",214.02,NA,225.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203984,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,243.51,NA,247.07,NA,NA,NA,NA,NA
61230633,5,6311029,1,1,"Grupo 4",220.17,NA,222.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
61203113,5,6311029,1,2,"Grupo 4",215.55,NA,223.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
61233643,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,258.35,NA,254.39,NA,NA,NA,NA,NA
61189536,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,255.26,NA,258.51,NA,NA,NA,NA,NA
61235130,5,6311029,1,1,"Grupo 4",234.17,NA,237.06,NA,251.83,NA,251.32,NA,NA,NA,NA,NA
61193271,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,276.42,NA,268.19,NA,NA,NA,NA,NA
61198151,5,6311029,1,1,"Grupo 4",219.39,NA,228.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
61208391,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,268.37,NA,262.61,NA,281.83,NA,275.2,NA
61214488,5,6311029,1,1,"Grupo 4",203.55,NA,209.04,NA,260.85,NA,256.19,NA,NA,NA,NA,NA
61237098,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,246.81,NA,243.38,NA,NA,NA,NA,NA
61240469,5,6311029,1,1,"Grupo 5",240.06,NA,247.55,NA,273.02,NA,284.89,NA,NA,NA,NA,NA
61189123,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,249.02,NA,246.71,NA,NA,NA,NA,NA
61220120,5,6311029,1,1,"Grupo 4",212.43,NA,231.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
61224737,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,249.41,NA,250.41,NA,243.41,NA,251.51,NA
61202184,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,247.94,NA,237.45,NA,NA,NA,NA,NA
61228078,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,242.21,NA,246.03,NA,NA,NA,NA,NA
61183136,5,6311029,1,1,"Grupo 4",212.32,NA,221.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
61239317,5,6311029,1,1,"Grupo 3",219.86,NA,221.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
61230032,5,6311029,1,2,"Grupo 4",197.3,NA,211.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
61184300,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,254.91,NA,255.41,NA,NA,NA,NA,NA
61210851,5,6311029,1,2,"Grupo 4",229.49,NA,245.16,NA,272.92,NA,273.93,NA,NA,NA,NA,NA
61178621,5,6311029,1,2,"",229.32,NA,232.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
61184301,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,272,NA,273.51,NA,NA,NA,NA,NA
61193019,5,6311029,1,1,"Grupo 5",215.05,NA,215.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
61209461,5,6311029,1,1,"Grupo 4",226.58,NA,231.82,NA,258.59,NA,253.24,NA,NA,NA,NA,NA
61220248,5,6311029,1,1,"Grupo 4",217.17,NA,223.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198152,5,6311029,1,1,"Grupo 4",217.27,NA,217.86,NA,259.32,NA,244.68,NA,NA,NA,NA,NA
61189538,5,6311029,1,1,"Grupo 3",210.89,NA,220.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243270,5,6311029,1,1,"Grupo 4",214.15,NA,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
61213823,5,6311029,1,1,"Grupo 6",256.25,NA,274.8,NA,305.65,NA,325.09,NA,310.38,NA,350.81,NA
61189539,5,6311029,1,1,"Grupo 4",230.71,NA,240.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
61243271,5,6311029,1,2,"Grupo 4",238.21,NA,255.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
61216725,5,6311029,1,2,"Grupo 3",217.95,NA,226.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
61242269,5,6311029,1,1,"Grupo 4",216.8,NA,228.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199888,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,266.82,NA,261.2,NA,NA,NA,NA,NA
61189124,5,6311029,1,1,"Grupo 4",210.82,NA,221.32,NA,248.13,NA,241.29,NA,NA,NA,NA,NA
61177611,5,6311029,1,1,"Grupo 4",223.47,NA,230.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
61220249,5,6311029,1,1,"",212.94,NA,219.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
61215970,5,6311029,1,1,"Grupo 4",224.39,NA,232.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
61235131,5,6311029,1,1,"Grupo 5",NA,NA,NA,NA,257.36,NA,259.99,NA,NA,NA,NA,NA
61177612,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,259.71,NA,258.73,NA,NA,NA,NA,NA
61240470,5,6311029,1,1,"Grupo 5",222.81,NA,230.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199889,5,6311029,1,1,"Grupo 4",206.18,NA,219.86,NA,258.85,NA,252.68,NA,NA,NA,NA,NA
61181068,5,6311029,1,2,"Grupo 3",192.16,NA,199.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
61198154,5,6311029,1,1,"Grupo 4",211.26,NA,218.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
61199890,5,6311029,1,1,"Grupo 4",211.35,NA,211.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
61228079,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,268.89,NA,269.68,NA,286.51,NA,287.62,NA
61228080,5,6311029,1,1,"Grupo 3",NA,NA,NA,NA,240.49,NA,235.11,NA,247.04,NA,246.4,NA
61226022,5,6311029,1,2,"Grupo 4",218.14,NA,218.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
61189125,5,6311029,1,1,"Grupo 4",NA,NA,NA,NA,274.91,NA,267.55,NA,NA,NA,NA,NA
61239318,5,6311029,1,1,"Grupo 3",209.33,NA,211.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
61182017,5,6311029,1,1,"Grupo 3",221.1,NA,228.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
61239319,5,6311029,1,1,"Grupo 3",203.08,NA,210.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
61188534,5,6311029,1,1,"Grupo 4",215.34,NA,218.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
61213824,5,6311029,1,1,"Grupo 5",NA,NA,NA,NA,NA,NA,NA,NA,274.98,NA,290.57,NA
61198155,5,6311029,1,1,"Grupo 3",207.65,NA,211.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
61193273,5,6311029,1,1,"Grupo 4",236.29,NA,231.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
61177613,5,6311029,1,1,"Grupo 3",197.55,NA,207.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
61181069,5,6311029,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,293.5,NA,292.18,NA
